N,true_prev,n,Se,Sp,repl,coverage_exact_CP_mean,width_exact_CP_mean,width_exact_CP_sd,coverage_exact_B_mean,width_exact_B_mean,width_exact_B_sd,loc_exact_mean,loc_exact_sd,coverage_simul_CP_mean,width_simul_CP_mean,width_simul_CP_sd,coverage_simul_B_mean,width_simul_B_mean,width_simul_B_sd,loc_simul_mean,loc_simul_sd,coverage_Bayes_mean,width_Bayes_mean,width_Bayes_sd,loc_Bayes_mean,loc_Bayes_sd,loc_RG_mean,loc_RG_sd,coverage_FPC_mean,width_FPC_mean,width_FPC_sd,coverage_Ge_mean,width_Ge_mean,width_Ge_sd,loc_Ge_mean,loc_Ge_sd,coverage_binom_CP_mean,width_binom_CP_mean,width_binom_CP_sd,coverage_binom_B_mean,width_binom_B_mean,width_binom_B_sd
50,0.05,10,0.99,0.95,5000,0.9938,0.356616,0.104532549738304,0.951,0.33226,0.0980612849350885,0.064836,0.0733965293055661,0.9938,0.356576,0.105847234028057,0.9554,0.33468,0.0994114386115872,0.06252,0.0745646134323465,0.9582,0.305236,0.0798710221546964,0.062856,0.0717076820315123,0.0622021276595745,0.0740621798217958,0.9938,0.323257585937962,0.160067770412477,0.959,1.07225995662981,0.878055158086429,0.136532952590898,0.0628482905929554,0.9938,0.395648808276429,0.108522039537545,0.9938,0.382380552957281,0.114792486856899
50,0.1,10,0.99,0.95,5000,0.9938,0.416376,0.108353932734109,0.9696,0.387412,0.0995313194562925,0.111488,0.0958320542017258,0.9916,0.416648,0.110045745529856,0.9696,0.390412,0.101869650736361,0.109284,0.0985006995993649,0.9682,0.353896,0.0880161948399885,0.111352,0.0967382228116196,0.109297872340426,0.0977634768993261,0.8078,0.407246445690923,0.150281378373948,0.9698,0.755344638828137,0.69821466723191,0.151542562522227,0.0806191746937412,0.9938,0.458285274552247,0.114127448478128,0.9696,0.444544402211822,0.111448544986358
50,0.2,10,0.99,0.95,5000,0.9914,0.499932,0.0933341182393957,0.9466,0.462868,0.0843497335592135,0.207772,0.126781113365285,0.9914,0.500332,0.0949198173741715,0.97,0.466128,0.0857162590843434,0.2063,0.129259628694817,0.953,0.419108,0.0794626150931335,0.201036,0.1270124133092,0.206946808510638,0.127714800077372,0.9448,0.510560738687689,0.114100585372342,0.968,0.55743996300625,0.370694269276079,0.223510558404358,0.115639821870616,0.9914,0.548868580577719,0.101844401308681,0.9914,0.521163644407508,0.0850533888652312
50,0.5,10,0.99,0.95,5000,0.9862,0.581892,0.035570119238998,0.9632,0.53246,0.0315377127494226,0.500832,0.154630688758672,0.9802,0.579948,0.0366805996308383,0.9634,0.534364,0.0318979466392425,0.499048,0.157129856024662,0.924,0.49396,0.0308238287966362,0.501196,0.152084435492603,0.499387234042553,0.153933838574083,0.9194,0.601329612871496,0.0434298208106374,0.9504,0.538490300164317,0.0451676472350246,0.49876495839076,0.14868892373444,0.9862,0.641528092635613,0.0373676750636555,0.9862,0.585933411784555,0.0256071006488775
50,0.01,25,0.99,0.95,5000,0.995,0.131432,0.0585784573297439,0.9708,0.118496,0.0541708859164791,0.020768,0.0322530343943873,0.994,0.130164,0.0584193090264976,0.9708,0.120156,0.0556434623561528,0.019916,0.0311709362941489,0.9588,0.12318,0.0467162079027843,0.021816,0.0345875903219761,0.018263829787234,0.0300410775783555,0.995,0.17698657793246,0.0366389450501551,0.9708,0.540664116229329,0.598212294434468,0.0463215949836138,0.0417451795753717,0.995,0.173731337140273,0.0656034845248423,0.995,0.162306568260066,0.0656832673187949
50,0.02,25,0.99,0.95,5000,0.9778,0.157648,0.0608973709938187,0.9778,0.142568,0.0585355503786513,0.034944,0.0414890483408145,0.9782,0.15618,0.0608314695987094,0.9778,0.144488,0.0581354780040601,0.033716,0.0409659246862204,0.98,0.14264,0.0501941659045966,0.035008,0.0404737885737461,0.0314893617021276,0.0400989630366201,0.9778,0.193229503133373,0.0363861011509838,0.9238,0.361122529927705,0.456006654467755,0.0472412927054914,0.0436870743530647,0.9942,0.203391391170306,0.068761981691033,0.9778,0.191796520851695,0.0685435003063251
50,0.05,25,0.99,0.95,5000,0.99,0.181152,0.0605974199571326,0.9564,0.165096,0.0588965580056168,0.050624,0.04677315650706,0.987,0.179612,0.0609356388857726,0.942,0.166736,0.0574700518998641,0.048772,0.0466326810014981,0.9892,0.16104,0.052263416391761,0.050016,0.0460741175592303,0.0465127659574468,0.0463149241268391,0.99,0.20697753105645,0.0348201051376546,0.9568,0.277814875929734,0.327896958023382,0.0562150908241969,0.0467342122135289,0.9974,0.229987408272815,0.0688841487102684,0.99,0.218268017098549,0.0680676999072081
50,0.1,25,0.99,0.95,5000,0.9854,0.238476,0.0505175992062758,0.9672,0.220172,0.046987785502163,0.104552,0.0567852464011716,0.9784,0.237588,0.0517864714353541,0.9672,0.219916,0.0466410551081804,0.102568,0.0589021159879131,0.959,0.211712,0.047180443563525,0.102752,0.057872759976257,0.101191489361702,0.0592820202010411,0.9358,0.240475954504364,0.0298486796245578,0.975,0.238778151471862,0.118718828112426,0.106061657611104,0.0581887689211487,0.9854,0.299076555623043,0.0622041946223151,0.9854,0.283883869440129,0.0572447926857228
50,0.2,25,0.99,0.95,5000,0.9662,0.286744,0.0250456367614033,0.9662,0.268016,0.0230965459341179,0.2003,0.0671995026367824,0.9668,0.288356,0.0266052406823609,0.9664,0.268504,0.0267997318853347,0.201296,0.0709284608130662,0.9692,0.260088,0.0234081576457626,0.197784,0.0671606391742281,0.202014893617021,0.0702337209550091,0.921,0.279107305445899,0.0213728063119706,0.959,0.267750015457837,0.0269034683567824,0.205020329205391,0.0693516331706538,0.9942,0.372839798763724,0.0375375863176631,0.9942,0.348593050836826,0.0336475141025722
50,0.5,25,0.99,0.95,5000,0.9872,0.318012,0.00644795868738679,0.9642,0.30332,0.00836370673314552,0.5004,0.0806415563597481,0.9804,0.317,0.0118181188683613,0.9642,0.300004,0.0133009536151892,0.499444,0.0829806484766438,0.9374,0.279796,0.00237476565209717,0.50148,0.0808806400542622,0.49908085106383,0.0805891701260773,0.9414,0.31356797030515,0.00586805558508026,0.9436,0.298005707055594,0.00992168965661717,0.498835097963515,0.0797105569028165,0.9968,0.430689031824743,0.00666953884765263,0.9934,0.411038904165171,0.00945672615759036
50,0.01,5,0.8,0.99,5000,0.9992,0.633136,0.057035568860344,0.9496,0.62816,0.0355829682506379,0.012304,0.0539087452512383,0.9992,0.630796,0.0599660367967888,0.9724,0.613328,0.0454899800357918,0.012076,0.0534305267449016,0.9508,0.490904,0.0480046213685156,0.012068,0.0536773660673247,0.0123240506329114,0.0539694030887299,1,0.114529795881971,0.194176833409693,0.9988,1.53459518533756,0.183880437289237,0.17069414193627,0.0272965817937049,0.9992,0.660334135152818,0.0540919086331869,0.9992,0.630392315072288,0.0439682340539213
50,0.02,5,0.8,0.99,5000,0.9964,0.651084,0.0846183017756743,0.9964,0.639472,0.0534592629444039,0.029496,0.0817212436048991,0.9964,0.64866,0.086295386775631,0.9964,0.6265,0.0643286688462237,0.0291,0.0812661727791314,0.9948,0.507716,0.0738172956875861,0.031208,0.0850965864286245,0.0295316455696202,0.081741628400261,1,0.175754289615014,0.288547773059759,0.9964,1.48334044779347,0.25485351185136,0.178716385234306,0.0405598256264908,0.9964,0.677376546643825,0.0803286226923405,0.9964,0.644317359183081,0.0656504082766128
50,0.05,5,0.8,0.99,5000,0.9904,0.672492,0.104877785092751,0.9904,0.653192,0.0672154351242614,0.050736,0.10463597871482,0.9904,0.669328,0.10565463073713,0.9904,0.642076,0.0794122880056812,0.050016,0.104202549768591,0.989,0.52428,0.0895978077490219,0.050428,0.105527077135689,0.0507772151898734,0.104580959198207,0.2002,0.249164703278828,0.358655266382516,0.9904,1.42386267704992,0.309270146832678,0.188434164196147,0.0533686741613748,0.9904,0.697739018946558,0.099672511990674,0.9904,0.661082214129501,0.081961983589763
50,0.1,5,0.8,0.99,5000,0.9968,0.716272,0.127616610266231,0.9968,0.68384,0.0878484938492079,0.101232,0.146191780149626,0.9968,0.713384,0.128449867332292,0.9926,0.676364,0.0999762899677276,0.100216,0.146171633955822,0.9448,0.567168,0.112916118362071,0.10656,0.150568723804506,0.101113924050633,0.14562922701787,0.3608,0.402440381458519,0.442051106873999,0.9958,1.30500182106725,0.36161000631673,0.215902713811419,0.0863008790310428,0.9968,0.739764282543959,0.121992162411951,0.9968,0.697150713688519,0.10354002671479
50,0.2,5,0.8,0.99,5000,0.9984,0.784128,0.13150276883641,0.967,0.737772,0.102598739350263,0.208388,0.202756266183552,0.9934,0.78194,0.132896383283135,0.967,0.73504,0.112327387080701,0.20654,0.203824280367805,0.9732,0.624572,0.120336831463195,0.200232,0.197567792877677,0.207787341772152,0.201971109580409,0.6152,0.658312292828389,0.470786857745622,0.9738,1.13410739653998,0.354604837053028,0.284349336842159,0.144384992541983,0.9984,0.805959007959854,0.127075292321508,0.967,0.75738441552456,0.114324792840244
50,0.5,5,0.8,0.99,5000,0.9914,0.835372,0.107539083811,0.9914,0.78914,0.109471718774496,0.501104,0.256159139374212,0.9914,0.83692,0.110226601057622,0.9914,0.78694,0.111277639005276,0.497188,0.258707476829939,0.9236,0.688472,0.0956099025556105,0.501724,0.257871920552591,0.502025316455696,0.26038840210291,0.8542,1.02743865210992,0.278681328107284,1,0.951199611002906,0.178398190889003,0.514707247597032,0.223891107937685,0.9914,0.85936575220015,0.104928429828782,0.9914,0.809461399599232,0.110754238410333
50,0.01,10,0.8,0.99,5000,0.9948,0.358148,0.0556243553650913,0.9948,0.354132,0.0433509219796684,0.010556,0.0338100501019679,0.9948,0.359352,0.0555787539944817,0.9948,0.34354,0.0508588804944135,0.011336,0.0363967038069329,0.995,0.294276,0.0437632136362671,0.01054,0.0333336260572597,0.0118506329113924,0.0373258249013862,0.9996,0.10866647365799,0.118532145864308,0.9942,1.15485861087042,0.239141617399892,0.115926522027453,0.0150413755353297,0.9948,0.395403943264757,0.0540904316687417,0.9948,0.366123690100203,0.0629052826005151
50,0.02,10,0.8,0.99,5000,0.982,0.3862,0.0819025128083434,0.982,0.375984,0.0638577114016866,0.027256,0.0513423574793202,0.9828,0.38642,0.0806821264042057,0.982,0.367192,0.072252053312287,0.029212,0.0549121309404842,0.9846,0.314684,0.0635797815482591,0.025892,0.0498471793009078,0.0304506329113924,0.0560395180135119,1,0.168414053420796,0.173631878721581,0.982,1.04144723814541,0.337120354435128,0.120341012237873,0.0222634281957389,0.9992,0.422664417356245,0.0800450871950219,0.982,0.397879354065109,0.0925468595297062
50,0.05,10,0.8,0.99,5000,0.997,0.408992,0.0953670955444409,0.9516,0.393808,0.0745356978235933,0.042676,0.0652184767833686,0.997,0.407968,0.0938656120558819,0.9714,0.386564,0.0840324115638641,0.045164,0.0682450333791125,0.9466,0.336684,0.07776820508887,0.044296,0.0661805134164976,0.0469949367088608,0.0693342822269682,0.3554,0.21560693194,0.199042515179303,0.978,0.96090007760059,0.370303086239945,0.126339230026924,0.0329979117369618,0.997,0.445342393237728,0.0945450838420017,0.997,0.423448595769375,0.107195533452054
50,0.1,10,0.8,0.99,5000,0.9954,0.477888,0.114431806695852,0.9592,0.448328,0.0908262863870354,0.098912,0.101665743693184,0.9948,0.476364,0.114168412397116,0.9612,0.446756,0.101732327002145,0.101956,0.101862305343292,0.9632,0.390924,0.0961201021577056,0.096952,0.100075535064988,0.10500253164557,0.102618810644395,0.6262,0.351840503866056,0.225829594982369,0.9616,0.767242940773163,0.361038572563197,0.156782400921791,0.0701292941000686,0.9954,0.516096340767925,0.118218051748979,0.9954,0.498513939241737,0.124363134626554
50,0.2,10,0.8,0.99,5000,0.9892,0.566236,0.11128553004699,0.9892,0.520804,0.092126929061006,0.198236,0.141088870992377,0.9892,0.565424,0.113406315619918,0.977,0.52492,0.0997461952191267,0.200196,0.140376004603827,0.9478,0.468104,0.0993223951162794,0.194288,0.138202145506517,0.203850632911392,0.138747441892348,0.855,0.511273995363905,0.199162505580882,0.983,0.634766368088874,0.248627947406796,0.230546770377848,0.118720133361326,0.9892,0.610026186811767,0.118803493826066,0.9892,0.585925618878344,0.109571520140316
50,0.5,10,0.8,0.99,5000,0.9896,0.685804,0.0680032239801492,0.9604,0.629672,0.0586755569227599,0.497872,0.181000176322471,0.9884,0.685164,0.0688694540732019,0.9628,0.633012,0.0592995037266624,0.495288,0.183095663139169,0.9242,0.579632,0.0566648635165697,0.501336,0.181168594176538,0.499632911392405,0.181318761910564,0.9238,0.719924227577248,0.0759716444209512,0.9586,0.649290604829345,0.0622415911555201,0.503991833312773,0.174806053883624,0.9896,0.730296364246506,0.0679055483667943,0.9896,0.676581387781672,0.0518960765211149
50,0.01,25,0.8,0.99,5000,0.9988,0.139548,0.0373351641069887,0.9754,0.119548,0.0373351641069887,0.01008,0.0198331104583747,0.9866,0.13848,0.037041112413125,0.9754,0.122244,0.0374887389106252,0.009464,0.0195004809620571,0.9768,0.11438,0.0289361894625419,0.00964,0.0196027358664726,0.00987341772151899,0.0199859692000152,1,0.0928341072979559,0.0435279962741656,0.9754,0.683642588914465,0.273693003008809,0.0634489604386878,0.0116541604716286,0.9988,0.181759902695971,0.0400430015470892,0.9988,0.168676957877694,0.0381554559963574
50,0.02,25,0.8,0.99,5000,0.9918,0.167888,0.048383547302052,0.9918,0.147888,0.048383547302052,0.025268,0.0274663258520531,0.9918,0.16638,0.0482908065826207,0.9918,0.1505,0.0480271935705643,0.023896,0.0276292211032406,0.988,0.138772,0.0413748038167938,0.02628,0.0291329941178255,0.0250911392405063,0.0285214861218509,0.9998,0.125811703414881,0.0555563453414606,0.9096,0.490229671502742,0.322581319861129,0.060500186207771,0.0172590464129037,0.9998,0.212270596844186,0.0529363972308454,0.9918,0.19774877652323,0.0507239067856283
50,0.05,25,0.8,0.99,5000,0.9952,0.193788,0.0546084926865291,0.9534,0.173788,0.0546084926865291,0.042024,0.0365908622779028,0.9952,0.19188,0.0552445109598976,0.9612,0.175224,0.0532360464284104,0.040864,0.0377425277860497,0.9948,0.16198,0.0476719427213174,0.042976,0.0361093367543655,0.0430708860759494,0.0388869345735078,0.706,0.154632597949335,0.0613282075247452,0.9658,0.384784531501158,0.290516235633698,0.067576000724415,0.0269489513877047,0.9998,0.241983854286103,0.0625518675381658,0.9952,0.226469676240296,0.0603810989321454
50,0.1,25,0.8,0.99,5000,0.9958,0.252512,0.0503598756890432,0.971,0.232428,0.0501968999217317,0.097304,0.0565382251063795,0.9862,0.252656,0.053044023204123,0.971,0.231904,0.0501557364972414,0.096196,0.0573371353785545,0.9708,0.218976,0.0509708841418907,0.097512,0.0567539783522861,0.100564556962025,0.0578774709567882,0.9392,0.222178144985167,0.0579982077969951,0.971,0.266685850876307,0.144996560458646,0.110063147919945,0.052701941444393,0.9958,0.315848871144147,0.0646088329507981,0.9958,0.297275851490774,0.061640672253671
50,0.2,25,0.8,0.99,5000,0.9782,0.314976,0.0425741933145806,0.9506,0.292592,0.0404119804220522,0.193524,0.0762927620492811,0.9728,0.31564,0.0443669255731898,0.9554,0.293356,0.0439745837592962,0.193032,0.0781180354431184,0.9558,0.28024,0.0387432911421023,0.19562,0.0759955963601394,0.198354430379747,0.0771397509314693,0.851,0.294222201270635,0.0479362690150507,0.9528,0.289763656532301,0.0538436968938045,0.203426809973986,0.0756266990049642,0.9926,0.396139363151895,0.0527293702161636,0.9926,0.370874422435602,0.0475496944531412
50,0.5,25,0.8,0.99,5000,0.9764,0.419108,0.0200041087997885,0.9524,0.397792,0.0240574414287476,0.496496,0.104400679520666,0.9762,0.415032,0.023090812309718,0.9654,0.3948,0.0246341504475729,0.496844,0.103308151560444,0.9464,0.374388,0.021347519746328,0.494076,0.106022046569908,0.502045569620253,0.101620246222902,0.9524,0.402531201197524,0.0202899385584246,0.9522,0.382775415657839,0.0214742702155313,0.503277448848014,0.10064503796753,0.9936,0.503793260516984,0.0168786537408909,0.9882,0.47820865292205,0.0206048542289682
50,0.01,5,0.9,0.99,5000,0.9986,0.550992,0.0485284137118398,0.9508,0.547028,0.0311178546846667,0.010176,0.0456059755405035,0.9986,0.554396,0.052388778386408,0.9698,0.537764,0.040898592188101,0.0106,0.0477453235739861,0.954,0.42934,0.0426981150146603,0.009536,0.0443226533898943,0.0108179775280899,0.0482778911208633,1,0.100616939761155,0.170025643431742,0.9986,1.36372550217514,0.16133968940132,0.151516366606186,0.0252357503257323,0.9986,0.585988393366332,0.0481046627611532,0.9986,0.559418138883707,0.0389871116099947
50,0.02,5,0.9,0.99,5000,0.9956,0.572076,0.0787947456775468,0.9956,0.560516,0.0505711897531253,0.029736,0.0743553363734537,0.9956,0.575904,0.0823364964261217,0.9956,0.553204,0.0616786448865976,0.031068,0.078128613145495,0.9948,0.4478,0.0703146416457195,0.028528,0.0737696523532656,0.0316022471910112,0.0786279862650464,1,0.174659534490933,0.275712338810167,0.9956,1.30170615199457,0.245975255189122,0.161204970140218,0.0386078358456102,0.9956,0.606902309392846,0.0780835150612024,0.9956,0.576354987921225,0.0633054887169955
50,0.05,5,0.9,0.99,5000,0.9832,0.589764,0.095626843525448,0.9832,0.572088,0.0621824218466709,0.047604,0.0956523343040386,0.9832,0.593364,0.0983970522931454,0.9832,0.5666,0.0740449629029974,0.049444,0.0993123529712721,0.9868,0.464832,0.0857384510730074,0.046732,0.0927241054308187,0.0502786516853932,0.0999085416862891,0.2166,0.23457957285601,0.328562397636014,0.9832,1.25223901592456,0.282208622998632,0.1706008848393,0.0535030515451684,0.9994,0.624318973873995,0.0943813071201276,0.9832,0.590592172771476,0.0769084911967778
50,0.1,5,0.9,0.99,5000,0.9946,0.64068,0.12151942640664,0.9946,0.605944,0.0811126668094656,0.102252,0.136099938040496,0.9946,0.64458,0.122415116273026,0.9946,0.604936,0.0943023567621625,0.105332,0.139024585390745,0.9272,0.510568,0.109654011219085,0.102048,0.136661409930502,0.106869662921348,0.139380492258326,0.4152,0.40346563379481,0.403489752915422,0.9936,1.12170720833332,0.329904468275716,0.201228250599775,0.0855998900784738,0.9946,0.674231137105206,0.119027146161001,0.9946,0.631669376225645,0.0979892324674234
50,0.2,5,0.9,0.99,5000,0.995,0.709928,0.130604312001031,0.9612,0.6548,0.091705190520459,0.197828,0.185724153270978,0.9948,0.712104,0.127946110630394,0.9638,0.658572,0.101717009816536,0.200896,0.186561084344078,0.9558,0.576364,0.116114925996651,0.20342,0.186983250980481,0.203303370786517,0.185844150088686,0.653,0.619235067071189,0.408498855502624,0.9832,0.979087504555961,0.306649484489065,0.265512589580484,0.136440272061768,0.995,0.741080740939533,0.126227248330245,0.9612,0.688041041727391,0.106072511467551
50,0.5,5,0.9,0.99,5000,0.9814,0.791636,0.100607692974132,0.9814,0.723564,0.0840142224978389,0.496224,0.240658523906854,0.9812,0.789016,0.0970127519391537,0.98,0.727952,0.0871846656768599,0.497828,0.242193422591922,0.946,0.651608,0.0825662023563777,0.499164,0.237098596058371,0.499934831460674,0.239542780017213,0.9372,0.91768690240561,0.228255884965801,1,0.831804782332897,0.139563572597695,0.502731655474029,0.204289716139559,0.9814,0.818367579846531,0.0958194465327315,0.9814,0.75721156937797,0.0883225828041678
50,0.01,10,0.9,0.99,5000,0.9944,0.315488,0.0484374967790331,0.9944,0.293608,0.0426481665399797,0.00996,0.0317647634973095,0.9944,0.312584,0.0485356990968232,0.9944,0.294556,0.04708806984008,0.009644,0.03149208812262,0.9962,0.253296,0.041855546363084,0.00966,0.0308038013049521,0.0101348314606742,0.0325068239153078,1,0.0947478523492617,0.102203055178508,0.9942,1.02826381512191,0.210521696812015,0.102766886074064,0.0129842829989675,0.9944,0.350412088708519,0.0472922787688473,0.9944,0.324328493202904,0.0550468567996275
50,0.02,10,0.9,0.99,5000,0.982,0.341628,0.0727808286968839,0.982,0.316612,0.0642220082936516,0.027,0.0488044708533456,0.983,0.337768,0.0711361388188114,0.982,0.318212,0.0675777804258282,0.026112,0.0483875162241799,0.98,0.27704,0.0647623133577414,0.027428,0.0496721076627108,0.0274966292134832,0.0500599087583542,1,0.149896057319988,0.153015633563522,0.982,0.918806974125133,0.302772246252399,0.106919575822872,0.0198888810404235,0.999,0.375861279856781,0.0714412953119662,0.982,0.353975324800604,0.0825826887353817
50,0.05,10,0.9,0.99,5000,0.9968,0.371144,0.0877363710108848,0.9968,0.34296,0.0782170184831669,0.048152,0.0635795042971659,0.9968,0.366628,0.0861702656311084,0.9848,0.344456,0.0807207980228558,0.047532,0.0653633188316638,0.997,0.30104,0.0769681961633773,0.04636,0.0617957453456835,0.0494202247191011,0.0660675995167433,0.4092,0.210763246000805,0.181624491327309,0.9872,0.815520775472738,0.33905299782222,0.114896962479698,0.0334041177235605,0.9968,0.405711917631441,0.0885244674891219,0.9968,0.38754522100223,0.0996649524255575
50,0.1,10,0.9,0.99,5000,0.996,0.431904,0.0992335842588031,0.996,0.398444,0.0908613780547291,0.1,0.0900178906891781,0.996,0.426904,0.0996212811799406,0.9766,0.399768,0.0918426545273934,0.100604,0.0936847402201128,0.9932,0.35754,0.0912772409034223,0.099736,0.0916044135274908,0.103476404494382,0.0937953198040162,0.6726,0.330581437921747,0.195762880284977,0.9634,0.649464972967425,0.309570932507408,0.145350238256213,0.0663938120281187,0.996,0.470025265701008,0.105700200104351,0.996,0.45463128817292,0.109624708283561
50,0.2,10,0.9,0.99,5000,0.9856,0.51064,0.0916540806189164,0.9856,0.473856,0.0881487680291733,0.195416,0.124282243941892,0.9856,0.50792,0.0957575454024397,0.9856,0.473196,0.0863856358407804,0.19732,0.127123442660804,0.9856,0.431408,0.085815443797016,0.193408,0.124842231045951,0.201510112359551,0.125662949992062,0.8772,0.473015168982756,0.166236059161803,0.9856,0.551708886931481,0.201174289304499,0.222242333412889,0.109335030107773,0.9986,0.558714429054075,0.103136017113967,0.9856,0.534309799840593,0.0928300100494304
50,0.5,10,0.9,0.99,5000,0.9664,0.612572,0.0397746303596155,0.9664,0.5743,0.0389036334876282,0.495852,0.161691381701633,0.9674,0.616864,0.0457841101360307,0.9664,0.569496,0.0400827557618222,0.497868,0.16410667498964,0.9616,0.528192,0.0395444545894586,0.495204,0.166342936064252,0.500060674157303,0.160678428093709,0.9116,0.639702910674742,0.0499966189987231,0.9678,0.573698706749463,0.0417404843401762,0.501905919917124,0.155161843035274,0.9848,0.672713575206685,0.0462399987908883,0.9848,0.615998743746017,0.0320980614920254
50,0.01,25,0.9,0.99,5000,0.9968,0.115216,0.0300641666244545,0.9712,0.099108,0.0362550302915925,0.006336,0.0158109171467124,0.9838,0.116504,0.0325673165922832,0.9712,0.102452,0.0349020246728647,0.007488,0.0169843324717194,0.9766,0.094564,0.0278331608152612,0.006024,0.0147646545169401,0.00898426966292136,0.0187232794041935,0.9968,0.0815304089928985,0.0373768487128141,0.9712,0.606670198867623,0.243609600376009,0.0565691078059531,0.0110162815644898,0.9968,0.161544669773885,0.0364711396069257,0.9968,0.149931868083458,0.0347787327064948
50,0.02,25,0.9,0.99,5000,0.989,0.1395,0.0396906168888039,0.989,0.128596,0.0452322669738663,0.017528,0.0245945155276295,0.989,0.142584,0.0419475251114126,0.989,0.13008,0.0429162202482008,0.020356,0.0248884943584437,0.986,0.118864,0.0369207547651248,0.018428,0.0258267733262227,0.0236898876404495,0.0260289398934025,0.9996,0.111918416057806,0.0471829942425187,0.902,0.418124237788671,0.287907970945046,0.0535520235955614,0.0161607556134869,0.9996,0.191072245895597,0.0475703061844955,0.989,0.178060574349907,0.0456029075246061
50,0.05,25,0.9,0.99,5000,0.9964,0.165496,0.0451393564010306,0.9964,0.154864,0.0449420233310898,0.035584,0.0357675104943214,0.9964,0.168464,0.0454204062802319,0.98,0.154604,0.0432478584377526,0.037268,0.0335243337322375,0.9938,0.141576,0.0407814767973152,0.037452,0.0374607575693756,0.0419101123595506,0.0336578180132256,0.7724,0.140357140306696,0.0488174134033229,0.9826,0.300316113808429,0.239251906613854,0.0599878098951225,0.024524840300069,1,0.221769020540708,0.0532587237643307,0.9964,0.207718565470235,0.0515126299353218
50,0.1,25,0.9,0.99,5000,0.9938,0.2222,0.0435285991939731,0.9606,0.203636,0.0367446531880161,0.094868,0.0519126339180749,0.992,0.221764,0.0416100298355647,0.9608,0.20378,0.0393021695597892,0.09448,0.0530872230451936,0.959,0.19334,0.0415719863130113,0.095492,0.0518348850395312,0.0995640449438202,0.0517700582036488,0.9606,0.199585949799755,0.0451132387877335,0.9594,0.221917878191045,0.0998064917468708,0.106372691223318,0.0484518589161516,0.9994,0.291729570051562,0.053994885036599,0.9938,0.274694538642616,0.0512937467331808
50,0.2,25,0.9,0.99,5000,0.9812,0.278016,0.0306400311080335,0.9584,0.257908,0.0321582083778499,0.193388,0.0677772838644454,0.9774,0.275832,0.0322284891222381,0.962,0.258808,0.0330272205227611,0.194704,0.0688774361038566,0.9572,0.249856,0.0305785263421024,0.193536,0.0684674686464497,0.199680898876404,0.0670824744666514,0.93,0.262713764839357,0.0347685738645539,0.959,0.255099458045784,0.0349263488694334,0.203476284293703,0.0662890310578207,0.9976,0.36690350010466,0.0409686240461343,0.994,0.342705379869872,0.0365269162224559
50,0.5,25,0.9,0.99,5000,0.9634,0.348716,0.0113338888033667,0.9634,0.328456,0.0150751953985101,0.497352,0.089913096760115,0.9686,0.348444,0.0146212728694893,0.9636,0.329056,0.0168607746306102,0.496688,0.0896423884530165,0.9668,0.316392,0.00879760283049379,0.4984,0.0896830452745776,0.49996404494382,0.0871693093035974,0.9634,0.342151640197967,0.00995655760870474,0.9606,0.325074010070625,0.0127261819618241,0.500504426097397,0.086336077394655,0.9902,0.453267180970224,0.0094389383787768,0.9902,0.432183037242133,0.0124881969596017
50,0.01,5,0.95,0.99,5000,0.9992,0.5308,0.0454727781723411,0.9464,0.526528,0.027639428423915,0.010896,0.0462041572678235,0.9992,0.52354,0.0509437675627814,0.9666,0.50678,0.0405625524854246,0.010784,0.0462131201553725,0.9506,0.408952,0.0393488419432193,0.010012,0.0442491972163435,0.0110042553191489,0.0466285939438062,1,0.0982939347302827,0.16654905052213,0.9992,1.28685742730384,0.159214618385264,0.143893776977622,0.0232783479947775,0.9992,0.555669533964107,0.0470511022261219,0.9992,0.53034225704237,0.0380805198846809
50,0.02,5,0.95,0.99,5000,0.9962,0.5487,0.0709317718885737,0.9962,0.537448,0.0435792051949675,0.029156,0.0730295442055157,0.9962,0.541976,0.0765359194979369,0.9962,0.520536,0.0582126313276528,0.028892,0.0728120364674063,0.9954,0.425444,0.0637348828433709,0.028812,0.073430150846983,0.0294297872340426,0.0736137985716141,1,0.163632728726729,0.258662262241808,0.9962,1.23217740398252,0.231398674478587,0.151888182736218,0.0358723907768988,0.9962,0.574187514081465,0.0733721699522851,0.9962,0.545341072386052,0.0594618644393029
50,0.05,5,0.95,0.99,5000,0.9834,0.568112,0.0883171299300867,0.9834,0.549848,0.0562321020935655,0.050256,0.0958324122322236,0.9838,0.562472,0.0943838486086239,0.9834,0.535044,0.0712778659250834,0.049836,0.095751588902511,0.9834,0.442664,0.079532183282213,0.049332,0.0952323874400065,0.0506340425531915,0.0962463088811546,0.232,0.23274891030139,0.317150851866914,0.984,1.17443846939855,0.273475691305564,0.162543462239265,0.0514090972280953,0.9996,0.594238712424948,0.0912615032841541,0.9834,0.561689888236346,0.0742988491375656
50,0.1,5,0.95,0.99,5000,0.9942,0.616532,0.111549009911888,0.9942,0.582716,0.0768841048404377,0.107604,0.13620767118609,0.9942,0.61272,0.11691216913161,0.9942,0.573556,0.0902664083083723,0.106436,0.135994546976566,0.9924,0.486144,0.10175736915052,0.106148,0.137117038738672,0.108023404255319,0.136010009360689,0.436,0.398636169009457,0.384936526959545,0.994,1.04847868928306,0.313454588918185,0.194802512604827,0.0850789893173406,0.9942,0.644141887604196,0.114972988356257,0.9942,0.602782137961718,0.0946765875505354
